,date,Appliances
3139,2016-02-02 12:10:00,1629.51
3140,2016-02-02 12:20:00,1630.01
3141,2016-02-02 12:30:00,1630.51
3142,2016-02-02 12:40:00,1631.01
3143,2016-02-02 12:50:00,1621.51
3144,2016-02-02 13:00:00,1662.01
3145,2016-02-02 13:10:00,1642.51
3146,2016-02-02 13:20:00,1623.01
3147,2016-02-02 13:30:00,1623.51
3148,2016-02-02 13:40:00,1624.01
3149,2016-02-02 13:50:00,1614.51
3150,2016-02-02 14:00:00,1645.01
3151,2016-02-02 14:10:00,1755.51
3152,2016-02-02 14:20:00,1626.01
3153,2016-02-02 14:30:00,1636.51
3154,2016-02-02 14:40:00,1727.01
3155,2016-02-02 14:50:00,1707.51
3156,2016-02-02 15:00:00,1638.01
3157,2016-02-02 15:10:00,1628.51
3158,2016-02-02 15:20:00,1629.01
3159,2016-02-02 15:30:00,1619.51
3160,2016-02-02 15:40:00,1670.01
3161,2016-02-02 15:50:00,1650.51
3162,2016-02-02 16:00:00,1641.01
3163,2016-02-02 16:10:00,1651.51
3164,2016-02-02 16:20:00,1652.01
3165,2016-02-02 16:30:00,1642.51
3166,2016-02-02 16:40:00,1653.01
3167,2016-02-02 16:50:00,1643.51
3168,2016-02-02 17:00:00,1624.01
3169,2016-02-02 17:10:00,1624.51
3170,2016-02-02 17:20:00,1635.01
3171,2016-02-02 17:30:00,1675.51
3172,2016-02-02 17:40:00,1676.01
3173,2016-02-02 17:50:00,1676.51
3174,2016-02-02 18:00:00,1687.01
3175,2016-02-02 18:10:00,1687.51
3176,2016-02-02 18:20:00,1678.01
3177,2016-02-02 18:30:00,1758.51
3178,2016-02-02 18:40:00,2189.01
3179,2016-02-02 18:50:00,2099.51
3180,2016-02-02 19:00:00,1700.01
3181,2016-02-02 19:10:00,1690.51
3182,2016-02-02 19:20:00,1691.01
3183,2016-02-02 19:30:00,1701.51
3184,2016-02-02 19:40:00,1782.01
3185,2016-02-02 19:50:00,1732.51
3186,2016-02-02 20:00:00,1683.01
3187,2016-02-02 20:10:00,1683.51
3188,2016-02-02 20:20:00,1684.01
3189,2016-02-02 20:30:00,1684.51
3190,2016-02-02 20:40:00,1715.01
3191,2016-02-02 20:50:00,1705.51
3192,2016-02-02 21:00:00,1716.01
3193,2016-02-02 21:10:00,1706.51
3194,2016-02-02 21:20:00,1697.01
3195,2016-02-02 21:30:00,1687.51
3196,2016-02-02 21:40:00,1688.01
3197,2016-02-02 21:50:00,1678.51
3198,2016-02-02 22:00:00,1699.01
3199,2016-02-02 22:10:00,1689.51
3200,2016-02-02 22:20:00,1680.01
3201,2016-02-02 22:30:00,1700.51
3202,2016-02-02 22:40:00,1701.01
3203,2016-02-02 22:50:00,1671.51
3204,2016-02-02 23:00:00,1642.01
3205,2016-02-02 23:10:00,1632.51
3206,2016-02-02 23:20:00,1653.01
3207,2016-02-02 23:30:00,1663.51
3208,2016-02-02 23:40:00,1674.01
3209,2016-02-02 23:50:00,1674.51
3210,2016-02-03 00:00:00,1665.01
3211,2016-02-03 00:10:00,1655.51
3212,2016-02-03 00:20:00,1666.01
3213,2016-02-03 00:30:00,1656.51
3214,2016-02-03 00:40:00,1667.01
3215,2016-02-03 00:50:00,1687.51
3216,2016-02-03 01:00:00,1678.01
3217,2016-02-03 01:10:00,1678.51
3218,2016-02-03 01:20:00,1669.01
3219,2016-02-03 01:30:00,1679.51
3220,2016-02-03 01:40:00,1660.01
3221,2016-02-03 01:50:00,1680.51
3222,2016-02-03 02:00:00,1671.01
3223,2016-02-03 02:10:00,1671.51
3224,2016-02-03 02:20:00,1682.01
3225,2016-02-03 02:30:00,1672.51
3226,2016-02-03 02:40:00,1693.01
3227,2016-02-03 02:50:00,1673.51
3228,2016-02-03 03:00:00,1664.01
3229,2016-02-03 03:10:00,1654.51
3230,2016-02-03 03:20:00,1655.01
3231,2016-02-03 03:30:00,1655.51
3232,2016-02-03 03:40:00,1676.01
3233,2016-02-03 03:50:00,1676.51
3234,2016-02-03 04:00:00,1687.01
3235,2016-02-03 04:10:00,1677.51
3236,2016-02-03 04:20:00,1678.01
3237,2016-02-03 04:30:00,1668.51
3238,2016-02-03 04:40:00,1679.01
3239,2016-02-03 04:50:00,1679.51
3240,2016-02-03 05:00:00,1670.01
3241,2016-02-03 05:10:00,1680.51
3242,2016-02-03 05:20:00,1691.01
3243,2016-02-03 05:30:00,1681.51
3244,2016-02-03 05:40:00,1682.01
3245,2016-02-03 05:50:00,1672.51
3246,2016-02-03 06:00:00,1673.01
3247,2016-02-03 06:10:00,1683.51
3248,2016-02-03 06:20:00,1674.01
3249,2016-02-03 06:30:00,1684.51
3250,2016-02-03 06:40:00,1685.01
3251,2016-02-03 06:50:00,1685.51
3252,2016-02-03 07:00:00,1686.01
3253,2016-02-03 07:10:00,1686.51
3254,2016-02-03 07:20:00,1687.01
3255,2016-02-03 07:30:00,1687.51
3256,2016-02-03 07:40:00,1688.01
3257,2016-02-03 07:50:00,1728.51
3258,2016-02-03 08:00:00,1699.01
3259,2016-02-03 08:10:00,1699.51
3260,2016-02-03 08:20:00,1720.01
3261,2016-02-03 08:30:00,1820.51
3262,2016-02-03 08:40:00,1941.01
3263,2016-02-03 08:50:00,1861.51
3264,2016-02-03 09:00:00,1802.01
3265,2016-02-03 09:10:00,1952.51
3266,2016-02-03 09:20:00,1933.01
3267,2016-02-03 09:30:00,1723.51
3268,2016-02-03 09:40:00,1724.01
3269,2016-02-03 09:50:00,1724.51
3270,2016-02-03 10:00:00,1755.01
3271,2016-02-03 10:10:00,1995.51
3272,2016-02-03 10:20:00,1856.01
3273,2016-02-03 10:30:00,1856.51
3274,2016-02-03 10:40:00,2047.01
3275,2016-02-03 10:50:00,1827.51
3276,2016-02-03 11:00:00,1718.01
3277,2016-02-03 11:10:00,1708.51
3278,2016-02-03 11:20:00,1709.01
3279,2016-02-03 11:30:00,1989.51
3280,2016-02-03 11:40:00,1980.01
3281,2016-02-03 11:50:00,1980.51
3282,2016-02-03 12:00:00,1981.01
3283,2016-02-03 12:10:00,1861.51
3284,2016-02-03 12:20:00,1712.01
3285,2016-02-03 12:30:00,1732.51
3286,2016-02-03 12:40:00,1723.01
3287,2016-02-03 12:50:00,1713.51
3288,2016-02-03 13:00:00,1714.01
3289,2016-02-03 13:10:00,1714.51
3290,2016-02-03 13:20:00,1765.01
3291,2016-02-03 13:30:00,1735.51
3292,2016-02-03 13:40:00,1746.01
3293,2016-02-03 13:50:00,1746.51
3294,2016-02-03 14:00:00,1887.01
3295,2016-02-03 14:10:00,2067.51
3296,2016-02-03 14:20:00,1848.01
3297,2016-02-03 14:30:00,1768.51
3298,2016-02-03 14:40:00,1769.01
3299,2016-02-03 14:50:00,1769.51
3300,2016-02-03 15:00:00,1870.01
3301,2016-02-03 15:10:00,1810.51
3302,2016-02-03 15:20:00,1781.01
3303,2016-02-03 15:30:00,1761.51
3304,2016-02-03 15:40:00,1742.01
3305,2016-02-03 15:50:00,1752.51
3306,2016-02-03 16:00:00,1833.01
3307,2016-02-03 16:10:00,2163.51
3308,2016-02-03 16:20:00,2004.01
3309,2016-02-03 16:30:00,1964.51
3310,2016-02-03 16:40:00,1955.01
3311,2016-02-03 16:50:00,1925.51
3312,2016-02-03 17:00:00,1926.01
3313,2016-02-03 17:10:00,1906.51
3314,2016-02-03 17:20:00,1887.01
3315,2016-02-03 17:30:00,1777.51
3316,2016-02-03 17:40:00,1848.01
3317,2016-02-03 17:50:00,1828.51
3318,2016-02-03 18:00:00,1779.01
3319,2016-02-03 18:10:00,1779.51
3320,2016-02-03 18:20:00,2120.01
3321,2016-02-03 18:30:00,2260.51
3322,2016-02-03 18:40:00,1941.01
3323,2016-02-03 18:50:00,1761.51
3324,2016-02-03 19:00:00,1772.01
3325,2016-02-03 19:10:00,1792.51
3326,2016-02-03 19:20:00,1783.01
3327,2016-02-03 19:30:00,1773.51
3328,2016-02-03 19:40:00,1824.01
3329,2016-02-03 19:50:00,1824.51
3330,2016-02-03 20:00:00,1815.01
3331,2016-02-03 20:10:00,1835.51
3332,2016-02-03 20:20:00,1766.01
3333,2016-02-03 20:30:00,1796.51
3334,2016-02-03 20:40:00,1767.01
3335,2016-02-03 20:50:00,1807.51
3336,2016-02-03 21:00:00,1788.01
3337,2016-02-03 21:10:00,1788.51
3338,2016-02-03 21:20:00,1809.01
3339,2016-02-03 21:30:00,1789.51
3340,2016-02-03 21:40:00,1800.01
3341,2016-02-03 21:50:00,1750.51
3342,2016-02-03 22:00:00,1741.01
3343,2016-02-03 22:10:00,1741.51
3344,2016-02-03 22:20:00,1742.01
3345,2016-02-03 22:30:00,1772.51
3346,2016-02-03 22:40:00,1773.01
3347,2016-02-03 22:50:00,1773.51
3348,2016-02-03 23:00:00,1744.01
3349,2016-02-03 23:10:00,1744.51
3350,2016-02-03 23:20:00,1745.01
3351,2016-02-03 23:30:00,1745.51
3352,2016-02-03 23:40:00,1736.01
3353,2016-02-03 23:50:00,1726.51
3354,2016-02-04 00:00:00,1707.01
3355,2016-02-04 00:10:00,1697.51
3356,2016-02-04 00:20:00,1728.01
3357,2016-02-04 00:30:00,1718.51
3358,2016-02-04 00:40:00,1719.01
3359,2016-02-04 00:50:00,1729.51
3360,2016-02-04 01:00:00,1720.01
3361,2016-02-04 01:10:00,1730.51
3362,2016-02-04 01:20:00,1721.01
3363,2016-02-04 01:30:00,1731.51
3364,2016-02-04 01:40:00,1732.01
3365,2016-02-04 01:50:00,1722.51
3366,2016-02-04 02:00:00,1733.01
3367,2016-02-04 02:10:00,1723.51
3368,2016-02-04 02:20:00,1724.01
3369,2016-02-04 02:30:00,1734.51
3370,2016-02-04 02:40:00,1735.01
3371,2016-02-04 02:50:00,1735.51
3372,2016-02-04 03:00:00,1736.01
3373,2016-02-04 03:10:00,1726.51
3374,2016-02-04 03:20:00,1707.01
3375,2016-02-04 03:30:00,1707.51
3376,2016-02-04 03:40:00,1708.01
3377,2016-02-04 03:50:00,1728.51
3378,2016-02-04 04:00:00,1739.01
3379,2016-02-04 04:10:00,1749.51
3380,2016-02-04 04:20:00,1730.01
3381,2016-02-04 04:30:00,1740.51
3382,2016-02-04 04:40:00,1731.01
3383,2016-02-04 04:50:00,1731.51
3384,2016-02-04 05:00:00,1742.01
3385,2016-02-04 05:10:00,1732.51
3386,2016-02-04 05:20:00,1743.01
3387,2016-02-04 05:30:00,1743.51
3388,2016-02-04 05:40:00,1744.01
3389,2016-02-04 05:50:00,1734.51
3390,2016-02-04 06:00:00,1735.01
3391,2016-02-04 06:10:00,1735.51
3392,2016-02-04 06:20:00,1736.01
3393,2016-02-04 06:30:00,1746.51
3394,2016-02-04 06:40:00,1727.01
3395,2016-02-04 06:50:00,1727.51
3396,2016-02-04 07:00:00,1728.01
3397,2016-02-04 07:10:00,1738.51
3398,2016-02-04 07:20:00,1759.01
3399,2016-02-04 07:30:00,1749.51
3400,2016-02-04 07:40:00,1750.01
3401,2016-02-04 07:50:00,1770.51
3402,2016-02-04 08:00:00,1761.01
3403,2016-02-04 08:10:00,1761.51
3404,2016-02-04 08:20:00,1782.01
3405,2016-02-04 08:30:00,1762.51
3406,2016-02-04 08:40:00,1763.01
3407,2016-02-04 08:50:00,1753.51
3408,2016-02-04 09:00:00,1754.01
3409,2016-02-04 09:10:00,1764.51
3410,2016-02-04 09:20:00,1875.01
3411,2016-02-04 09:30:00,2055.51
3412,2016-02-04 09:40:00,1846.01
3413,2016-02-04 09:50:00,1786.51
3414,2016-02-04 10:00:00,1757.01
3415,2016-02-04 10:10:00,1747.51
3416,2016-02-04 10:20:00,1758.01
3417,2016-02-04 10:30:00,1768.51
3418,2016-02-04 10:40:00,1769.01
3419,2016-02-04 10:50:00,1769.51
3420,2016-02-04 11:00:00,1790.01
3421,2016-02-04 11:10:00,1780.51
3422,2016-02-04 11:20:00,1781.01
3423,2016-02-04 11:30:00,1801.51
3424,2016-02-04 11:40:00,1772.01
3425,2016-02-04 11:50:00,1762.51
3426,2016-02-04 12:00:00,2183.01
3427,2016-02-04 12:10:00,2313.51
3428,2016-02-04 12:20:00,2044.01
3429,2016-02-04 12:30:00,1974.51
3430,2016-02-04 12:40:00,1955.01
3431,2016-02-04 12:50:00,1935.51
3432,2016-02-04 13:00:00,1976.01
3433,2016-02-04 13:10:00,2016.51
3434,2016-02-04 13:20:00,1787.01
3435,2016-02-04 13:30:00,1777.51
3436,2016-02-04 13:40:00,1788.01
3437,2016-02-04 13:50:00,1788.51
3438,2016-02-04 14:00:00,1829.01
3439,2016-02-04 14:10:00,1899.51
3440,2016-02-04 14:20:00,1890.01
3441,2016-02-04 14:30:00,1770.51
3442,2016-02-04 14:40:00,1771.01
3443,2016-02-04 14:50:00,1781.51
3444,2016-02-04 15:00:00,1782.01
3445,2016-02-04 15:10:00,1782.51
3446,2016-02-04 15:20:00,1783.01
3447,2016-02-04 15:30:00,1793.51
3448,2016-02-04 15:40:00,1804.01
3449,2016-02-04 15:50:00,1814.51
3450,2016-02-04 16:00:00,1815.01
3451,2016-02-04 16:10:00,1825.51
3452,2016-02-04 16:20:00,1816.01
3453,2016-02-04 16:30:00,1826.51
3454,2016-02-04 16:40:00,1827.01
3455,2016-02-04 16:50:00,1847.51
3456,2016-02-04 17:00:00,1848.01
3457,2016-02-04 17:10:00,1848.51
3458,2016-02-04 17:20:00,1839.01
3459,2016-02-04 17:30:00,1829.51
3460,2016-02-04 17:40:00,1830.01
3461,2016-02-04 17:50:00,1810.51
3462,2016-02-04 18:00:00,1841.01
3463,2016-02-04 18:10:00,1821.51
3464,2016-02-04 18:20:00,1822.01
3465,2016-02-04 18:30:00,2082.51
3466,2016-02-04 18:40:00,2263.01
3467,2016-02-04 18:50:00,2233.51
3468,2016-02-04 19:00:00,1834.01
3469,2016-02-04 19:10:00,1844.51
3470,2016-02-04 19:20:00,1855.01
3471,2016-02-04 19:30:00,2105.51
3472,2016-02-04 19:40:00,1946.01
3473,2016-02-04 19:50:00,1846.51
3474,2016-02-04 20:00:00,1837.01
3475,2016-02-04 20:10:00,1837.51
3476,2016-02-04 20:20:00,1838.01
3477,2016-02-04 20:30:00,1838.51
3478,2016-02-04 20:40:00,1839.01
3479,2016-02-04 20:50:00,1839.51
3480,2016-02-04 21:00:00,1850.01
3481,2016-02-04 21:10:00,1850.51
3482,2016-02-04 21:20:00,1821.01
3483,2016-02-04 21:30:00,1971.51
3484,2016-02-04 21:40:00,2162.01
3485,2016-02-04 21:50:00,1982.51
3486,2016-02-04 22:00:00,1813.01
3487,2016-02-04 22:10:00,1813.51
3488,2016-02-04 22:20:00,1814.01
3489,2016-02-04 22:30:00,1804.51
3490,2016-02-04 22:40:00,1805.01
3491,2016-02-04 22:50:00,1805.51
3492,2016-02-04 23:00:00,1796.01
3493,2016-02-04 23:10:00,1806.51
3494,2016-02-04 23:20:00,1797.01
3495,2016-02-04 23:30:00,1797.51
3496,2016-02-04 23:40:00,1808.01
3497,2016-02-04 23:50:00,1818.51
3498,2016-02-05 00:00:00,1809.01
3499,2016-02-05 00:10:00,1809.51
3500,2016-02-05 00:20:00,1790.01
3501,2016-02-05 00:30:00,1770.51
3502,2016-02-05 00:40:00,1771.01
3503,2016-02-05 00:50:00,1771.51
3504,2016-02-05 01:00:00,1782.01
3505,2016-02-05 01:10:00,1802.51
3506,2016-02-05 01:20:00,1803.01
3507,2016-02-05 01:30:00,1803.51
3508,2016-02-05 01:40:00,1794.01
3509,2016-02-05 01:50:00,1794.51
3510,2016-02-05 02:00:00,1795.01
3511,2016-02-05 02:10:00,1805.51
3512,2016-02-05 02:20:00,1806.01
3513,2016-02-05 02:30:00,1806.51
3514,2016-02-05 02:40:00,1807.01
3515,2016-02-05 02:50:00,1807.51
3516,2016-02-05 03:00:00,1798.01
3517,2016-02-05 03:10:00,1808.51
3518,2016-02-05 03:20:00,1799.01
3519,2016-02-05 03:30:00,1799.51
3520,2016-02-05 03:40:00,1810.01
3521,2016-02-05 03:50:00,1800.51
3522,2016-02-05 04:00:00,1801.01
3523,2016-02-05 04:10:00,1791.51
3524,2016-02-05 04:20:00,1782.01
3525,2016-02-05 04:30:00,1802.51
3526,2016-02-05 04:40:00,1803.01
3527,2016-02-05 04:50:00,1803.51
3528,2016-02-05 05:00:00,1804.01
3529,2016-02-05 05:10:00,1814.51
3530,2016-02-05 05:20:00,1815.01
3531,2016-02-05 05:30:00,1815.51
3532,2016-02-05 05:40:00,1816.01
3533,2016-02-05 05:50:00,1806.51
3534,2016-02-05 06:00:00,1817.01
3535,2016-02-05 06:10:00,1807.51
3536,2016-02-05 06:20:00,1808.01
3537,2016-02-05 06:30:00,1808.51
3538,2016-02-05 06:40:00,1819.01
3539,2016-02-05 06:50:00,1819.51
3540,2016-02-05 07:00:00,1820.01
3541,2016-02-05 07:10:00,1810.51
3542,2016-02-05 07:20:00,1821.01
3543,2016-02-05 07:30:00,1801.51
3544,2016-02-05 07:40:00,1792.01
3545,2016-02-05 07:50:00,1822.51
3546,2016-02-05 08:00:00,1793.01
3547,2016-02-05 08:10:00,1833.51
3548,2016-02-05 08:20:00,1824.01
3549,2016-02-05 08:30:00,1834.51
3550,2016-02-05 08:40:00,1835.01
3551,2016-02-05 08:50:00,1835.51
3552,2016-02-05 09:00:00,1826.01
3553,2016-02-05 09:10:00,1816.51
3554,2016-02-05 09:20:00,1827.01
3555,2016-02-05 09:30:00,1817.51
3556,2016-02-05 09:40:00,1838.01
3557,2016-02-05 09:50:00,1828.51
3558,2016-02-05 10:00:00,1829.01
3559,2016-02-05 10:10:00,1819.51
3560,2016-02-05 10:20:00,1820.01
3561,2016-02-05 10:30:00,1830.51
3562,2016-02-05 10:40:00,1801.01
3563,2016-02-05 10:50:00,1801.51
3564,2016-02-05 11:00:00,1822.01
3565,2016-02-05 11:10:00,1822.51
3566,2016-02-05 11:20:00,1843.01
3567,2016-02-05 11:30:00,1853.51
3568,2016-02-05 11:40:00,1844.01
3569,2016-02-05 11:50:00,1934.51
3570,2016-02-05 12:00:00,1855.01
3571,2016-02-05 12:10:00,1845.51
3572,2016-02-05 12:20:00,1866.01
3573,2016-02-05 12:30:00,1856.51
3574,2016-02-05 12:40:00,1857.01
3575,2016-02-05 12:50:00,1857.51
3576,2016-02-05 13:00:00,1848.01
3577,2016-02-05 13:10:00,1848.51
3578,2016-02-05 13:20:00,1859.01
3579,2016-02-05 13:30:00,1829.51
3580,2016-02-05 13:40:00,1830.01
3581,2016-02-05 13:50:00,1840.51
3582,2016-02-05 14:00:00,1841.01
3583,2016-02-05 14:10:00,1841.51
3584,2016-02-05 14:20:00,1832.01
3585,2016-02-05 14:30:00,1822.51
3586,2016-02-05 14:40:00,1823.01
3587,2016-02-05 14:50:00,1813.51
3588,2016-02-05 15:00:00,1824.01
3589,2016-02-05 15:10:00,1844.51
3590,2016-02-05 15:20:00,1855.01
3591,2016-02-05 15:30:00,1855.51
3592,2016-02-05 15:40:00,1846.01
3593,2016-02-05 15:50:00,1856.51
3594,2016-02-05 16:00:00,1847.01
3595,2016-02-05 16:10:00,1847.51
3596,2016-02-05 16:20:00,1848.01
3597,2016-02-05 16:30:00,1848.51
3598,2016-02-05 16:40:00,1849.01
3599,2016-02-05 16:50:00,1859.51
3600,2016-02-05 17:00:00,1860.01
3601,2016-02-05 17:10:00,1850.51
3602,2016-02-05 17:20:00,1851.01
3603,2016-02-05 17:30:00,1881.51
3604,2016-02-05 17:40:00,1882.01
3605,2016-02-05 17:50:00,1892.51
3606,2016-02-05 18:00:00,1893.01
3607,2016-02-05 18:10:00,1903.51
3608,2016-02-05 18:20:00,1954.01
3609,2016-02-05 18:30:00,2344.51
3610,2016-02-05 18:40:00,2175.01
3611,2016-02-05 18:50:00,1985.51
3612,2016-02-05 19:00:00,1956.01
3613,2016-02-05 19:10:00,2026.51
3614,2016-02-05 19:20:00,1907.01
3615,2016-02-05 19:30:00,1907.51
3616,2016-02-05 19:40:00,1928.01
3617,2016-02-05 19:50:00,1908.51
3618,2016-02-05 20:00:00,1899.01
3619,2016-02-05 20:10:00,1909.51
3620,2016-02-05 20:20:00,1920.01
3621,2016-02-05 20:30:00,1910.51
3622,2016-02-05 20:40:00,1881.01
3623,2016-02-05 20:50:00,1891.51
3624,2016-02-05 21:00:00,1892.01
3625,2016-02-05 21:10:00,1892.51
3626,2016-02-05 21:20:00,1883.01
3627,2016-02-05 21:30:00,1893.51
3628,2016-02-05 21:40:00,1874.01
3629,2016-02-05 21:50:00,1894.51
3630,2016-02-05 22:00:00,1885.01
3631,2016-02-05 22:10:00,1875.51
3632,2016-02-05 22:20:00,1876.01
3633,2016-02-05 22:30:00,1866.51
3634,2016-02-05 22:40:00,1867.01
3635,2016-02-05 22:50:00,1867.51
3636,2016-02-05 23:00:00,1848.01
3637,2016-02-05 23:10:00,1838.51
3638,2016-02-05 23:20:00,1839.01
3639,2016-02-05 23:30:00,1849.51
3640,2016-02-05 23:40:00,1860.01
3641,2016-02-05 23:50:00,1870.51
3642,2016-02-06 00:00:00,1881.01
3643,2016-02-06 00:10:00,1871.51
3644,2016-02-06 00:20:00,1862.01
3645,2016-02-06 00:30:00,1872.51
3646,2016-02-06 00:40:00,1863.01
3647,2016-02-06 00:50:00,1873.51
3648,2016-02-06 01:00:00,1864.01
3649,2016-02-06 01:10:00,1874.51
3650,2016-02-06 01:20:00,1875.01
3651,2016-02-06 01:30:00,1875.51
3652,2016-02-06 01:40:00,1876.01
3653,2016-02-06 01:50:00,1866.51
3654,2016-02-06 02:00:00,1867.01
3655,2016-02-06 02:10:00,1867.51
3656,2016-02-06 02:20:00,1868.01
3657,2016-02-06 02:30:00,1878.51
3658,2016-02-06 02:40:00,1879.01
3659,2016-02-06 02:50:00,1879.51
3660,2016-02-06 03:00:00,1880.01
3661,2016-02-06 03:10:00,1870.51
3662,2016-02-06 03:20:00,1881.01
3663,2016-02-06 03:30:00,1871.51
3664,2016-02-06 03:40:00,1872.01
3665,2016-02-06 03:50:00,1882.51
3666,2016-02-06 04:00:00,1863.01
3667,2016-02-06 04:10:00,1863.51
3668,2016-02-06 04:20:00,1864.01
3669,2016-02-06 04:30:00,1874.51
3670,2016-02-06 04:40:00,1885.01
3671,2016-02-06 04:50:00,1875.51
3672,2016-02-06 05:00:00,1876.01
3673,2016-02-06 05:10:00,1886.51
3674,2016-02-06 05:20:00,1877.01
3675,2016-02-06 05:30:00,1887.51
3676,2016-02-06 05:40:00,1888.01
3677,2016-02-06 05:50:00,1888.51
3678,2016-02-06 06:00:00,1889.01
3679,2016-02-06 06:10:00,1889.51
3680,2016-02-06 06:20:00,1880.01
3681,2016-02-06 06:30:00,1880.51
3682,2016-02-06 06:40:00,1891.01
3683,2016-02-06 06:50:00,1881.51
3684,2016-02-06 07:00:00,1892.01
3685,2016-02-06 07:10:00,1892.51
3686,2016-02-06 07:20:00,1903.01
3687,2016-02-06 07:30:00,1883.51
3688,2016-02-06 07:40:00,1894.01
3689,2016-02-06 07:50:00,1884.51
3690,2016-02-06 08:00:00,1885.01
3691,2016-02-06 08:10:00,1885.51
3692,2016-02-06 08:20:00,1886.01
3693,2016-02-06 08:30:00,1896.51
3694,2016-02-06 08:40:00,1897.01
3695,2016-02-06 08:50:00,1897.51
3696,2016-02-06 09:00:00,1898.01
3697,2016-02-06 09:10:00,1908.51
3698,2016-02-06 09:20:00,1869.01
3699,2016-02-06 09:30:00,1869.51
3700,2016-02-06 09:40:00,1880.01
3701,2016-02-06 09:50:00,1890.51
3702,2016-02-06 10:00:00,1901.01
3703,2016-02-06 10:10:00,1911.51
3704,2016-02-06 10:20:00,1912.01
3705,2016-02-06 10:30:00,1912.51
3706,2016-02-06 10:40:00,1913.01
3707,2016-02-06 10:50:00,1893.51
3708,2016-02-06 11:00:00,1904.01
3709,2016-02-06 11:10:00,1894.51
3710,2016-02-06 11:20:00,1905.01
3711,2016-02-06 11:30:00,1915.51
3712,2016-02-06 11:40:00,1916.01
3713,2016-02-06 11:50:00,1926.51
3714,2016-02-06 12:00:00,1927.01
3715,2016-02-06 12:10:00,1927.51
3716,2016-02-06 12:20:00,1948.01
3717,2016-02-06 12:30:00,1938.51
3718,2016-02-06 12:40:00,1939.01
3719,2016-02-06 12:50:00,1929.51
3720,2016-02-06 13:00:00,1920.01
3721,2016-02-06 13:10:00,1930.51
3722,2016-02-06 13:20:00,1931.01
3723,2016-02-06 13:30:00,1931.51
3724,2016-02-06 13:40:00,1912.01
3725,2016-02-06 13:50:00,1912.51
3726,2016-02-06 14:00:00,1913.01
3727,2016-02-06 14:10:00,1913.51
3728,2016-02-06 14:20:00,1924.01
3729,2016-02-06 14:30:00,1924.51
3730,2016-02-06 14:40:00,1945.01
3731,2016-02-06 14:50:00,1935.51
3732,2016-02-06 15:00:00,1936.01
3733,2016-02-06 15:10:00,1936.51
3734,2016-02-06 15:20:00,1927.01
3735,2016-02-06 15:30:00,2057.51
3736,2016-02-06 15:40:00,2208.01
3737,2016-02-06 15:50:00,2228.51
3738,2016-02-06 16:00:00,2009.01
3739,2016-02-06 16:10:00,1939.51
3740,2016-02-06 16:20:00,2030.01
3741,2016-02-06 16:30:00,2290.51
3742,2016-02-06 16:40:00,2101.01
3743,2016-02-06 16:50:00,2311.51
3744,2016-02-06 17:00:00,2112.01
3745,2016-02-06 17:10:00,2332.51
3746,2016-02-06 17:20:00,1963.01
3747,2016-02-06 17:30:00,2113.51
3748,2016-02-06 17:40:00,2124.01
3749,2016-02-06 17:50:00,1964.51
3750,2016-02-06 18:00:00,1955.01
3751,2016-02-06 18:10:00,1965.51
3752,2016-02-06 18:20:00,1956.01
3753,2016-02-06 18:30:00,2246.51
3754,2016-02-06 18:40:00,2147.01
3755,2016-02-06 18:50:00,1947.51
3756,2016-02-06 19:00:00,1968.01
3757,2016-02-06 19:10:00,1978.51
3758,2016-02-06 19:20:00,1969.01
3759,2016-02-06 19:30:00,1989.51
3760,2016-02-06 19:40:00,1980.01
3761,2016-02-06 19:50:00,1970.51
3762,2016-02-06 20:00:00,1971.01
3763,2016-02-06 20:10:00,1981.51
3764,2016-02-06 20:20:00,1972.01
3765,2016-02-06 20:30:00,1982.51
3766,2016-02-06 20:40:00,1983.01
3767,2016-02-06 20:50:00,1973.51
3768,2016-02-06 21:00:00,1974.01
3769,2016-02-06 21:10:00,1974.51
3770,2016-02-06 21:20:00,1975.01
3771,2016-02-06 21:30:00,1995.51
3772,2016-02-06 21:40:00,1966.01
3773,2016-02-06 21:50:00,1986.51
3774,2016-02-06 22:00:00,1977.01
3775,2016-02-06 22:10:00,1977.51
3776,2016-02-06 22:20:00,1968.01
3777,2016-02-06 22:30:00,1958.51
3778,2016-02-06 22:40:00,1959.01
3779,2016-02-06 22:50:00,1959.51
3780,2016-02-06 23:00:00,1960.01
3781,2016-02-06 23:10:00,1970.51
3782,2016-02-06 23:20:00,1971.01
3783,2016-02-06 23:30:00,1971.51
3784,2016-02-06 23:40:00,1952.01
3785,2016-02-06 23:50:00,1922.51
3786,2016-02-07 00:00:00,1913.01
3787,2016-02-07 00:10:00,1913.51
3788,2016-02-07 00:20:00,1934.01
3789,2016-02-07 00:30:00,1944.51
3790,2016-02-07 00:40:00,1945.01
3791,2016-02-07 00:50:00,1945.51
3792,2016-02-07 01:00:00,1946.01
3793,2016-02-07 01:10:00,1946.51
3794,2016-02-07 01:20:00,1937.01
3795,2016-02-07 01:30:00,1937.51
3796,2016-02-07 01:40:00,1938.01
3797,2016-02-07 01:50:00,1938.51
3798,2016-02-07 02:00:00,1939.01
3799,2016-02-07 02:10:00,1949.51
3800,2016-02-07 02:20:00,1940.01
3801,2016-02-07 02:30:00,1950.51
3802,2016-02-07 02:40:00,1951.01
3803,2016-02-07 02:50:00,1941.51
3804,2016-02-07 03:00:00,1942.01
